REFERENCE,ISSUE,TITLE,MSN,MSN_STANDARD,FAL_IDENTIFIER,VERSION_RANK,ATA,STATION_NAME,TYPE_NAME,COMPLEMENT_LABEL,COMPLEMENT,GTI_IDENT,RTI_IDENT,STATUS,URGENT_NEED,GTD_IMPUTATION,CREATION_DATE,OPEN_DATE,ANALYSE_DATE,ANSWER_DATE,CLOSURE_DATE,CANCEL_DATE,LAST_REALLOCATED_NAME,LAST_REALLOCATED_DATE,REALLOCATED_REASON,MULTI_ANSWER,TEXT,ANSWER_TYPE_NAME,ANSWER_COMPLEMENT_LABEL,ANSWER_COMPLEMENT
N13104DU0005,1,changement detrompeur prise 9QJ,13104,ST5,S,CQH05/1,,ST25,Intervention,WO/NC/Input,215884233,,,CLOSED,N,N,2025-12-08 08:38:00,2025-12-08 08:38:00,2025-12-08 10:15:00,2025-12-08 10:15:00,2025-12-08 12:37:00,,BSENT,2025-12-08 09:12:00,Mickael,Y,"#[NV]#NC#215884233#FIN#9QJ#  NC: 215884233 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 9QJ  Rubriques: Prises Prises: Prise cassée Liste des FINs impactés (Prises): 9QJ  Texte libre : (complément d'informations): suite a remplacement du detrompeur prise 9QJ, demandons conduite a tenir Numéro de téléphone pro: XXXXXXXXXXXXXXXXXXXXX",Intervention,WO/NC/Input,215884233
N13104DU0004,1,Invertion coax sur antenne 7SG2,13104,ST5,S,CQH05/1,34.0,ST25,Intervention,WO/NC/Input,215883132,,,OBSOLETE,N,N,2025-12-05 11:12:00,2025-12-05 11:12:00,2025-12-05 12:02:00,2025-12-05 12:02:00,,,BSENT,2025-12-05 11:24:00,Mickael ,Y,"#[NI]#NC#215883132#FIN#7SG2#  NC: 215883132 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Pin au mauvais endroit [NI] FIN Number: 7SG2  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Dépose / pose FIN des éléments: 7SG2 Numéro de câble (si possible):  Texte libre : (complément d'informations):  Bonjour, Nous avons constaté que les coax de l'antenne 7SG2 on été inversés lors de leurs connexion sur l'antenne TCAS. Par conséquent nous avons fait la NC 215883132, afin de remettre les coax en conformité.  Cependant pour leur intervention, l'antenne 7SG2 risque d'être déposé/reposé, afin d'avoir un meilleur accès.  Demandons conduite à tenir Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,215883132
N13104DU0003,1,Backshell 4015WX-B cassé,13104,ST5,S,CQH05/1,36.0,ST25,Intervention,WO/NC/Input,215867635,,,CLOSED,N,N,2025-12-04 08:38:00,2025-12-04 08:38:00,2025-12-04 15:02:00,2025-12-04 15:04:00,2025-12-05 07:35:00,,BSENT,2025-12-04 08:41:00,Mickael,Y,"#[NV]#NC#215867635#FIN#4015WX-B#  NC: 215867635 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 4015WX-B  Rubriques: Prises Prises: Prise dépinouillée Liste des FINs impactés (Prises): 4015WX-B  Texte libre : (complément d'informations):  Suite a NC 215867635, le backshell de la prise 4015WX-B a été cassé, la prise 4015WX-B sera dépinouiller pour changer le backshell.  Demandons conduite a tenir ! Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,215867635
N13104DU0001,1,Contatc tordu 2993VC + 2993VCA impactée ,13104,ST5,S,CQH05/1,29.0,ST25,Intervention,WO/NC/Input,215852029,,,OBSOLETE,N,N,2025-12-03 07:56:00,2025-12-03 07:56:00,2025-12-03 09:00:00,2025-12-03 15:44:00,,,BSENT,2025-12-03 08:20:00,"pierre ATA22, SP ATA26/28/49/7x, FAP ATA28(31), PAL ATA(+31), FC ATA31, DC ATA33, BB",Y,"#[NP]#NC#215852029#FIN#2993VC#  NC: 215852029 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Pin tordue [NP] FIN Number: 2993VC  Rubriques: Prises Prises: Prise dépinouillée Liste des FINs impactés (Prises): 2993VC + 2993VCA  Texte libre : (complément d'informations):  Bonjour, suite au NC 215852029 + 215852180, contact tordu borne 20 sur 2993VC + prise impactée 2993VCA . Le contact à été redresser.  La prise sera remplacé, demandons conduite a tenir. Numéro de téléphone pro: 0776985249",Intervention,WO/NC/Input,215852029
N13100DU0025,1,Refus 41LE,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,NC215896750,,,CLOSED,Y,N,2025-12-08 11:28:00,2025-12-08 11:28:00,2025-12-08 13:43:00,2025-12-08 13:43:00,2025-12-08 14:00:00,,BSENT,2025-12-08 11:30:00,Mickael,Y,"#[NV]#NC#215896750#FIN#41LE#  NC: 215896750 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] FIN Number: 41LE  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 41LE Numéro de câble (si possible):  Texte libre : (complément d'informations): Suite au refus de la liseuse 41LE et en vue de son remplacement, demandons conduite à tenir. Numéro de téléphone pro: 0600000000",Intervention,WO/NC/Input,NC215896750
N13100DU0023,1, Remplacement Taxi Light suite impact,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,NC: 215864533,,,CLOSED,N,N,2025-12-04 16:19:00,2025-12-04 16:19:00,2025-12-05 08:23:00,2025-12-05 08:23:00,2025-12-06 15:16:00,,BSENT,2025-12-05 07:54:00,pierre,Y,"#[NV]#NC#215864533#FIN#8LR#  NC: 215864533 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 8LR  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Remplacement Système: Autres Côté: Droit Repère mécanique (P/N) ou FIN: 8LR Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): NLG-TAXI LIGHT Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Remplacement Taxi Light suite impact Numéro de téléphone pro: 0674241726",Intervention,WO/NC/Input,NC: 215864533
N13100DU0022,1,Missing 1 Read light,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,NC215814312,,,CLOSED,N,N,2025-12-04 14:15:00,2025-12-04 14:15:00,2025-12-04 14:48:00,2025-12-04 14:48:00,2025-12-04 22:54:00,,BSENT,2025-12-04 14:28:00,Mickael ,Y,#[NF]#NC#215814312#FIN#7381VC154#  NC: 215814312 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 7381VC154  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 7381VC154  Texte libre : (complément d'informations): Read Light manquant PSU rang 31 C64-65 LH CMS : 6949118000 Pièce Fabricant : Z317H017013E Numéro de téléphone pro: 0602127346 ,Intervention,WO/NC/Input,NC215814312
N13100DU0018,1,Dépose/Pose issue de secours arrière gauche,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,215805157,,,CLOSED,N,N,2025-12-04 02:09:00,2025-12-04 02:09:00,2025-12-04 08:36:00,2025-12-04 11:09:00,2025-12-04 22:54:00,,CHAPIN Damien,2025-12-04 09:52:00,"pierre et Damien ATA21, RG ATA52, DC -> MR",Y,"#[NV]#NC#215805157#FD#Problème pressu cabine#  NC: 215805157 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] Mot-clé si aucune information n'est disponible (FD): Problème pressu cabine  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Autres Côté: Gauche Repère mécanique (P/N) ou FIN: DH240 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Cabine Panneaux ou portes ouvertes pour accéder à l'élément : :  Texte libre : (complément d'informations): Suite à la dépose / pose de l'issue de secours arrière gauche, demandons conduite à tenir. Numéro de téléphone pro: 0607011825",Intervention,WO/NC/Input,215805157
N13100DU0016,1,remplacement sidestick capt 100CE1 ,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,215823501,,,CLOSED,Y,N,2025-12-03 10:05:00,2025-12-03 10:05:00,2025-12-03 11:05:00,2025-12-03 11:05:00,2025-12-03 11:51:00,,BSENT,2025-12-03 10:10:00,Mickael,Y,"#[NO]#NC#215823501#FIN#100CE1#  NC: 215823501 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: FOD Type de défaut (2 letter code): impact  FIN Number: 100CE1  Rubriques: Divers élec Divers élec: Autres élément électrique (diodes, capteurs, ...) Dépose / pose ou Remplacement: Remplacement FIN des éléments: 100CE1   Texte libre : (complément d'informations): suite au remplacement du side stick capt 100CE1 merci de nous fournir la reprise d'essais  Numéro de téléphone pro: 0620042609",Intervention,WO/NC/Input,215823501
N13100DU0015,1,Dépose/Pose carter sliding window LH,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,1027456476,,,CLOSED,N,N,2025-12-03 01:24:00,2025-12-03 01:24:00,2025-12-03 08:34:00,2025-12-03 08:34:00,2025-12-04 22:54:00,,BSENT,2025-12-03 08:11:00,pierre,Y,"#[NV]#WO#1027456476#FIN#41LE / 53LE#  Work order Number: 1027456476 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 41LE / 53LE  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 41LE / 53LE  Texte libre : (complément d'informations): Suite à la dépose/pose du carte sliding window Lh, demandons conduite à tenir. Numéro de téléphone pro: 0607011825",Intervention,WO/NC/Input,1027456476
N13100DU0014,1,Depose/Pose porte O² suivant SO3 1027560964 RTI 1027451920,13100,ST5,S,72X09/4,,ST17,Intervention,WO/NC/Input,1027560964,,,CLOSED,N,N,2025-12-02 18:25:00,2025-12-02 18:25:00,2025-12-03 08:30:00,2025-12-03 08:56:00,2025-12-04 22:54:00,,BSENT,2025-12-03 08:10:00,"pierre métal, BT ATA52, DC",Y,"#[NF]#WO#1027560964 #FIN#812#  Work order Number: 1027560964 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 812  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Autres Côté: Gauche Repère mécanique (P/N) ou FIN: 812 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Porte O² Panneaux ou portes ouvertes pour accéder à l'élément : : Porte O²  Texte libre : (complément d'informations): Depose/Pose porte O² suivant SO3 1027560964 RTI 1027451920 Numéro de téléphone pro: 0674241726 ",Intervention,WO/NC/Input,1027560964
N13100DU0012,1,dépose du carter glace 3 prise ont été débranché,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027456476,,,CLOSED,N,N,2025-11-28 14:34:00,2025-11-28 14:34:00,2025-11-28 14:50:00,2025-11-28 14:50:00,2025-11-28 15:12:00,,BSENT,2025-11-28 14:39:00,pierre,Y,#[NF]#WO#1027456476#FIN#53LE1/53LE2/53LE3#  Work order Number: 1027456476 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 53LE1/53LE2/53LE3  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 53LE1 // 53LE2 // 53LE3  Texte libre : (complément d'informations): Bonjour suite a la dépose du carter glace 3 prise ont été débranché 53LE1 // 53LE2 // 53LE3. Demandons reprise d'essai merci Numéro de téléphone pro: 0785641301,Intervention,WO/NC/Input,1027456476
N13100DU0011,1,Dep/Rep 5GA1/1XU1,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027435188/215759437,,,CLOSED,N,N,2025-11-27 22:13:00,2025-11-27 22:13:00,2025-11-28 09:47:00,2025-11-28 10:17:00,2025-11-28 10:29:00,,BSENT,2025-11-28 07:56:00,"pierre ATA24, MC ATA32, KB",Y,#[CW]#WO#1027435188#FIN#5GA1 / 1XU1#  Work order Number: 1027435188 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: OSW (travaux restants) Type de défaut (2 letter code): OSW (travaux restants) [CW] FIN Number: 5GA1 / 1XU1  Rubriques: Equipements rackés Equipements rackés: Dépose / repose FIN des équipements impactés: 5GA1 / 1XU1  Texte libre : (complément d'informations): Demandons reprise d'essai. Numéro de téléphone pro: 06.07.51.37.53 ,Intervention,WO/NC/Input,1027435188/215759437
N13100DU0010,1,Dépose repose 49GA // 40GA // 41GA,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027362860,,,CLOSED,N,N,2025-11-27 19:18:00,2025-11-27 19:18:00,2025-11-28 13:04:00,2025-11-28 13:04:00,2025-11-28 13:21:00,,BSENT,2025-11-28 07:55:00,pierre,Y,#[NV]#WO#1027362860#FIN#49GA // 40GA // 41GA#  Work order Number: 1027362860 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Mécanique Type de défaut (2 letter code): Défauts visuels sur les pièces [NV] FIN Number: 49GA // 40GA // 41GA  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 49GA // 40GA // 41GA  Texte libre : (complément d'informations): Dépose repose 49GA // 40GA // 41GA Numéro de téléphone pro: +33679679252 ,Intervention,WO/NC/Input,1027362860
N13100DU0009,1,depose de l'entrée 4 LH,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027306579,,,CLOSED,N,N,2025-11-27 14:41:00,2025-11-27 14:41:00,2025-11-27 15:29:00,2025-11-27 22:19:00,2025-11-28 07:41:00,,BSENT,2025-11-27 14:53:00,Mickael ATA 23-73: C.CHINCHOLLE ATA 25: S.MIGNARD ATA 33: C.BERTRAND,Y,#[NF]#WO#1027306579#FIN#7041VC670 A#  Work order Number: 1027306579 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 7041VC670 A  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 7041VC670 A // 7043VC670 A // 7045VC680 A // 7047VC680 A // 7049VC680 A // 7051VC680 A  Texte libre : (complément d'informations): Bonjour suite a la dépose de l'entrée 4 LH demandons reprise d'essaie sur les Prises : 7041VC670 A // 7043VC670 A // 7045VC680 A //   7047VC680 A // 7049VC680 A // 7051VC680 A   + ATA 21 Merci  Numéro de téléphone pro: 0785641301,Intervention,WO/NC/Input,1027306579
N13100DU0008,1,dépose et repose du 2CA situé au cockpit RH.,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027449376,,,CLOSED,N,N,2025-11-25 14:48:00,2025-11-25 14:48:00,2025-11-25 15:09:00,2025-11-25 16:15:00,2025-11-26 07:08:00,,BSENT,2025-11-25 15:02:00,Mickael ATA 22: S.POTIE ATA 33: B.BARBE,Y,"#[NB]#WO#1027449376#FIN#2CA#  Work order Number: 1027449376 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Installation Électrique Type de défaut (2 letter code): Stamp de prise déchiré [NB] FIN Number: 2CA  Rubriques: Prises Prises: Prise débranchée/rebranchée Liste des FINs impactés (Prises): 38LEA, 2CAA, 2CAB  Texte libre : (complément d'informations): Suite à NC 215766633(Etiquette FCU HS), Il a etait dépose le 2CA situé au cockpit côté RH. Demandons reprise d'essais lors de la repose.",Intervention,WO/NC/Input,1027449376
N13100DU0007,1,déposer/reposer Emergency Exit Arrière Gauche,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,1027432871,,,CLOSED,N,N,2025-11-25 09:20:00,2025-11-25 09:20:00,2025-11-25 10:46:00,2025-11-25 14:10:00,2025-11-27 07:26:00,,BSENT,2025-11-25 09:25:00,Mickael ATA 21: R.GRIL ATA 52: D.CHAPIN,Y,"#[NV]#WO#1027432871#PN#DH240A1AAACS#  Work order Number: 1027432871 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Elément rayé, impacté, cassé [NV] Part Number: DH240A1AAACS  Rubriques: Eléments mécanique Pièces structure avion: Autres Dépose / Pose ou Remplacement: Dépose / Pose Système: Air Précisez la référence (P/N): E2529123205200 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Zone cabine, côté gauche, Emergency Exit Arrière Gauche Tenant ou aboutissant de la ligne (FIN, élément,..): DH240  Texte libre : (complément d'informations): Suite à la NC 215672381(Scratch windows frame emergency LH rea), nous avons déposer Emergency Exit Arrière Gauche. Demandons reprise d'essais lors de la repose.",Intervention,WO/NC/Input,1027432871
N13100DU0006,1,Remplacement 10TV,13100,ST5,S,72X09/4,,ST21,Intervention,WO/NC/Input,215766899,,,CLOSED,N,N,2025-11-24 23:59:00,2025-11-24 23:59:00,2025-11-25 10:29:00,2025-11-25 10:31:00,2025-11-25 15:06:00,,BSENT,2025-11-25 08:19:00,pierre,Y,"#[NF]#NC#215766899#FIN#10TV#  NC: 215766899 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Défaut fonctionnel [NF] FIN Number: 10TV  Rubriques: Equipements rackés Equipements rackés: Remplacement Equipements téléchargeable ? : Oui FIN des équipements impactés: 10TV  Texte libre : (complément d'informations): Suite au remplacement du 1OTV, demandons reprise d'essai. ",Intervention,WO/NC/Input,215766899
N13100DU0003,1,Dépose tutauterie Double gaine APU suite à changement écrou,13100,ST5,S,72X09/4,,ST25,Intervention,WO/NC/Input,215645650,,,CLOSED,N,N,2025-11-13 10:15:00,2025-11-13 10:15:00,2025-11-13 12:32:00,2025-11-13 13:25:00,2025-11-14 07:14:00,,BSENT,2025-11-13 10:24:00,Mickael ATA 20: B.TORRA ATA 28: P-A.LISSALDE,Y,"#[NI]#NC#215645650#PN#D2827033000000#  NC: 215645650 Type de défaut (code à 2 lettres) - Choisissez d'abord la catégorie du défaut: Fonctionnelle Type de défaut (2 letter code): Installation incorrecte [NI] Part Number: D2827033000000  Rubriques: Eléments mécanique Pièces structure avion: Tuyauteries Dépose / Pose ou Remplacement: Dépose / Pose Système: Fuel Côté: Gauche Repère mécanique (P/N) ou FIN: D2827033000000 Zone (ex : Ventre Mou, Voilure&Nervure, Fuselage&Cadre, Moteur, etc...): Section 19.1 Panneaux ou portes ouvertes pour accéder à l'élément : : 315 AR 316 AR  Texte libre : (complément d'informations): Demandons démarches à tenir après essai  8 28 0101 effectué. Numéro de téléphone pro: 0789205424",Intervention,WO/NC/Input,215645650

  
